編號,公司名稱,公司位置,產業類別
69014738,毅陽建設有限公司,台南市北區育德二路100號2樓,建築工程
50507252,私立愛迪生幼兒園,台南市新市區中正路323巷22弄2號,學前教育事業
99371,東洸機電股份有限公司,台南市安南區新吉三路18號,電力機械器材製造修配
48360819,弘美消防工程企業有限公司,台南市東區裕永一街210號,空調╱水機電工程
69013231,新益模具工廠,台南市安南區國安街156巷15弄4號,其他金屬相關製造
73081001,香格里拉護理之家,台南市東山區許秀才32-5號,護理之家／安養中心／長照
50095025,日盛堆高機有限公司,台南市西港區溪埔寮70號,專用生產機械製造修配
72562168,旭禾精密有限公司,台南市新市區永就里68之52號,通用機械設備製造修配
72523374,杏新聯合 骨立診所,台南市永康區中山南路12-2號,診所
73542775,DOJA小仁泉小東店_耶斯飲品,台南市永康區小東路617號,飲料店
72394438,均鴻工程行,台南市安南區安和路五段171巷92弄10之1號,空調╱水機電工程
69415772,東賓茶業有限公司 / 東賓茶葉會館,台南市南區新興路346號,飲料店
54933474,遇見愛幸福婚紗店,台南市中西區中正路51號,婚紗服務
50756510,吾亦私餐廳,台南市安平區永華路二段357號,餐廳╱餐館
73075471,貨櫃碼頭海鮮主題餐廳,台南市安平區安平路182號,餐廳╱餐館
73195525,麻小二餐飲店,台南市東區東安路67號,餐廳╱餐館
67806680,高橋實業有限公司,台南市麻豆區麻豆口1之38號,其他相關製造
48325824,桃山餐廳股份有限公司,台南市南區健康路二段460號,餐廳╱餐館
50038006,安瑩實業股份有限公司,台南市永康區正北三路137號,機車╱零件製造
71531864,金進企業行,台南市新化區民生路252巷1弄70號,汽車貨運
71728334,詠潤國際設計有限公司,,專門設計相關
51302399,幸福家不動產,台南市北區北門路二段498號,不動產經營╱開發
70699598,巨信地產開發有限公司,台南市東區長榮路一段256號11樓,不動產經營╱開發
72389212,德貿司股份有限公司,台南市南區明興路619巷499弄80號,建築工程
48381485,曆鼎鋼鋁有限公司,台南市安南區北安路四段623號,金屬家具╱家飾╱裝設品製造╱加工
52106089,新又新窗簾企業社(吃到飽窗簾),台南市東區東門路三段139號,百貨相關
71055431,久宸國際管理顧問有限公司,台南市仁德區太子路60號1樓,人力派遣╱人力供應
69429471,星旺人力資源管理顧問有限公司,台南市永康區中正路411號,人力派遣╱人力供應
61354573,巨威和揚微控科技有限公司,台南市安定區新吉19之6號,自動控制相關
943365,長頸鹿美語新營／新民分校,台南市新營區三民路76號,補習班
73559258,威肯工業有限公司,台南市永康區正南五街82號,其他金屬相關製造
50928594,柚子?精靈,台南市麻豆區北勢里太子宅12之1號,農藝╱園藝相關
73164172,宏旺工程行,台南市北區公園路759號之1,空調╱水機電工程
50037121,財團法人天主教臺南市私立蘆葦啟智中心,台南市新市區中正路169之1號,社會福利機構
69381435,翰億實業有限公司,台南市安定區海寮村5-45號,塑膠製品製造
73469230,鴨董 永康中正店,台南市永康區中正路613號,餐廳╱餐館
68992708,富百樂電子遊戲場業,台南市北區文賢路409號,休閒服務
73510512,璽樂產後護理之家,台南市安平區華平路77號,護理之家／安養中心／長照
73556028,誠雙模具有限公司,台南市安南區安吉路一段567號,塑膠製品製造
67209247,許峰賓建築師事務所,台南市東區裕和五街237號,建築╱工程技術服務
1947430,君帆工業股份有限公司,"[永康科技園區]                                                            
                                                        台南市永康區永科環路118號",自動控制相關
73481022,赫普空間設計有限公司,台南市北區中華北路二段150號,室內設計
51852979,秋收碳烤店,台南市中西區府前路一段61巷5號,餐廳╱餐館
72529723,暐盛工業股份有限公司,台南市新市區三舍里三舍29-2號,鋁工業
75130176,Bar INFU / Whale Fall,台南市中西區忠義路二段84巷63號,餐廳╱餐館
73508829,正昇能源有限公司,台南市麻豆區南勢里87-11號,管線╱管道工程相關
73206897,創思牙醫診所,台南市永康區復國路57號,診所
942293,日式人人伊藤萬游泳學校永康校(農林開發有限公司),台南市永康區復華七街225巷28號,運動服務
73481426,臺南市私立育群文理短期補習班,台南市六甲區中正路461之1號,補習班
69426369,卡卡造型學院,台南市中西區民權路三段184號,美髮相關
48525073,臺南市私立小孔明創客幼兒園,"[南部科學園區]                                                            
                                                        台南市安南區智安四街96號",學前教育事業
71701454,勇鴻工程有限公司,,建築工程
51545051,靚媽咪實業社_靚媽咪坐月子餐,台南市東區東門路二段341號,餐廳╱餐館
71724870,佐京商業規劃設計,,室內設計
72015726,益登系統有限公司,台南市東區東門路三段31號6樓,空調╱水機電工程
71701002,鼎翔國際能源開發有限公司,台南市永康區中華路1之76號13樓,不動產經營╱開發
73546247,逸隱軒,,飲料店
50350282,臺南市私立才碩幼兒園,台南市安南區城安西街27號,學前教育事業
9590723,士展資訊用品有限公司,台南市北區文賢路365巷33號,電腦╱週邊設備製造
67790928,綠園牧場股份有限公司,台南市麻豆區北勢里加輦邦23-8號,食品製造╱加工
51550589,阿根廷牛排館,台南市善化區民權路288號,餐廳╱餐館
71535731,森淨科技股份有限公司,台南市中西區建業街48號,電腦軟體相關
51543541,慈濟園素食,台南市永康區中華路346之2號,餐廳╱餐館
50956173,雙鎰企業有限公司,台南市學甲區豐和里美豐125-27號,其他相關製造
73503001,太權塑膠有限公司,台南市安定區中榮里許中營77之20號,專用生產機械製造修配
51575500,私立艾力克托嬰中心,台南市新營區進修街8之1號,學前教育事業
107234,國榮印刷股份有限公司,台南市仁德區長興一街7號,印刷
73497744,日鉅營造有限公司,台南市歸仁區中正北路二段319巷19號,其他營造
51686360,萬宇保全股份有限公司,台南市安南區安和路二段73巷16號2樓,保全樓管相關
69598051,翔訊電通有限公司,,電信相關
49785294,翔舜纖維企業股份有限公司,台南市歸仁區沙崙村二甲175號,紡織成衣
71707879,盛展泓精密股份有限公司,"[新吉工業區]                                                            
                                                        台南市安定區安新二路792號",其他金屬相關製造
71696221,食方味會館,台南市東區勝利路171巷9號,餐廳╱餐館
71712368,QBER-光量子,台南市安南區永安路71巷3號,醫療器材批發
69627213,升嶸科技有限公司,台南市永康區大安街352號,管線╱管道工程相關
73194989,里歐歐式早餐店 (育德店),台南市北區育德路599巷2號,餐廳╱餐館
68994128,統一超商安昌加盟店(旭森企業社),台南市安南區安昌街101號1樓,百貨相關
73461979,宏晟金屬工程行,台南市佳里區蚶寮里67-27號,建築工程
71718661,甘樂手採茶飲,台南市南區金華路二段449號,飲料店
1851199,米里企業有限公司,台南市仁德區保安路一段89號,消費性電子產品製造
72146105,異立順工程有限公司,台南市佳里區六安里佳北路3號1樓,建築工程
500296,財團法人台南市私立蓮心園社會福利慈善事業基金會附設啟智中心,台南市後壁區上茄苳里上茄苳48之28號,社會福利機構
48328336,新天使幼兒園,台南市新營區中正路479巷45號,學前教育事業
73168814,格里歐運動空間,台南市佳里區安西120之1號,運動服務
75129905,品豐營造有限公司,台南市南區大同路二段540號,其他營造
72405361,偉傑機車行,台南市新營區文化街14號,汽機車維修
73515018,享安心有限公司附設臺南市私立享安心居家長照機構,台南市佳里區佳東路61號,護理之家／安養中心／長照
72568404,晴乙生物科技有限公司,台南市南區新孝路191號2樓,其他食品製造
73544292,鮮茶道(開山店),台南市中西區開山路95-1號,飲料店
73468657,金永順實業社,台南市南區興南街309號,其他相關製造
69358747,勤美牙醫診所,台南市中西區永福路2段83號7樓,診所
73463431,基丞消防工程行,台南市北區北園街26號12樓之6,其他相關製造
8635891,美快化粧品有限公司,台南市安南區安通路四段121號,化學原料製造
71054519,湯悅麗緻足體養生館,台南市東區凱旋路12號1樓,美容╱美體相關
68789805,富林食品工廠,"[中崙工業區]                                                            
                                                        台南市安定區中沙里沙崙9之1號",食品製造╱加工
7838,泰慶皮革塑膠工業股份有限公司,台南市麻豆區麻佳路二段50號,紡織成衣
50351572,牛記蘭園,,百貨相關
73559186,樺群新創有限公司,台南市歸仁區中正南路二段25號1樓,電腦系統整合服務相關
72400412,健暉工程行,台南市安平區永華六街257號2樓,其他營造
71952253,亨世不動產有限公司,台南市安平區平安里安平路368號,不動產經營╱開發
9701606,開元寺慈愛醫院,台南市北區北園街89之1號,醫院
54938688,大正藥局,台南市永康區中華二路298號,藥局
68774921,邑豪工程科技有限公司,台南市新市區富林路230號,土木工程
73545021,掌糕點手撕蛋糕,台南市南區南寧街208號,麵包店╱點心烘焙店
51813262,林峰生建築師事務所,台南市中西區中山路88號13樓之1,建築設計
69483424,成功動物醫院,台南市北區長榮路四段223號,動物醫院
72340245,雍全開發工程股份有限公司,台南市安南區海環街281巷82號,管線╱管道工程相關
73082417,那克瑟斯工業科技有限公司,台南市新市區大社里大社477之1號,通用機械設備製造修配
51448115,永昌食品原料行,台南市東區崇學路203巷2號,食品什貨零售
73087461,妃鉑貿易有限公司,台南市永康區復興路51號,鞋類╱布類╱服飾品批發
36068484,明輝菸酒有限公司,台南市新化區中山路111巷10號,食品什貨零售
68845309,信佳電機有限公司,台南市永康區永大路一段80號,電力機械器材製造修配
73206180,大泳能源股份有限公司,台南市南區永成路二段900巷395號,光電相關
725,認證通過之汽機車燈類研發設計專業製造廠 專門生產符合世界各國法規要求之汽機車燈,"[安平工業區]                                                            
                                                        台南市南區新信路6號",汽車╱零件製造
71529527,一成水電瓦斯工程行,台南市南區中華南路二段100號,空調╱水機電工程
69618278,御用有限公司,,專用生產機械製造修配
71959664,CLAYWAY銀黏土製作所,,文創╱藝術服務
69112844,信華寢具有限公司,台南市安南區長溪路二段320號,家具╱家飾╱裝設品表面塗裝╱加工
50535272,力航興業有限公司,台南市仁德區太子四街41巷10號,其他金屬相關製造
67982318,杏恩診所,台南市鹽水區朝琴路130之11號,診所
72424308,百岳建設有限公司,台南市東區崇明路738號,不動產經營╱開發
73539719,台南市私立聖佳作文短期補習班,台南市安平區平通路388號,補習班
51543528,台南市私立維康老人養護中心/台南市私立佑康老人長期照顧中心(養護型),台南市永康區大橋五街151號,護理之家／安養中心／長照
48880101,渼爾康化粧品股份有限公司,台南市新市區風鈴路12號,其他相關製造
9680156,安鼎國際工程股份有限公司,台南市安平區慶平路571號16樓,建築工程
73516705,萬客飲品店,,飲料店
68858166,良銓牙醫診所,台南市安平區育平路359號,診所
50817056,鳳壽司(鳳的壽司屋),台南市東區東寧路383號,餐廳╱餐館
332333,臺南市私立文林幼兒園,台南市東區光明街82號,學前教育事業
73532791,永茂醫療器材,台南市永康區大武街40號,醫療器材零售業
73217902,大股熟成燒肉台南永華店,台南市中西區永華路一段307號,餐廳╱餐館
72388205,享想看企業社,台南市仁德區保安路一段108號,農╱畜╱水產品批發
72569954,亮晶晶居家清潔公司,台南市安平區光州六街76號,家事／清潔服務
72555408,裕生商行,台南市新營區太子宮123號,物品租賃╱維修
9997274,振奇有限公司,台南市北區公園路952巷23號,專用生產機械製造修配
1288414,溫士頓醫藥股份有限公司,台南市永康區仁愛街117號,藥品製造
69161234,達篁科技有限公司,台南市東區怡東路150巷7號6樓,電子通訊╱電腦週邊批發
73455252,文昌海南雞飯,台南市善化區文昌路8之5號,餐廳╱餐館
73131180,允揚精密有限公司,台南市永康區中山北路477號,其他相關製造
73569032,富丞木材行,台南市安南區郡安路五段206號1樓,建材╱傢俱批發
51530515,台灣利福特企業有限公司,台南市仁德區太子路140之1號,專用生產機械製造修配
69431657,千田營造有限公司,台南市南區中華南路二段106之8號,土木工程
71964497,愛麗安產後護理之家,台南市東區德昌路88號,護理之家／安養中心／長照
10402124,津銀企業有限公司,台南市仁德區太子路697號,其他金屬相關製造
9702607,小紅莓食品行,台南市歸仁區保大路三段272巷2號,食品什貨批發
71702679,手握幸福烘培坊,台南市善化區忠孝路28號,麵包店╱點心烘焙店
72144293,大心建材有限公司,,建材╱傢俱零售業
73521714,永昇當舖,台南市中西區永華路一段146號,其他金融╱輔助
68640019,芃盛國際商行,台南市永康區中華西街122巷29號,藥品╱化妝品╱清潔用品批發
72571605,bye bye blues,台南市南區中華西路一段218號,麵包店╱點心烘焙店
2190890,德妮文教機構,台南市安平區怡平路390號,學前教育事業
70534814,蜜餞行,台南市安平區古堡街47號,其他餐飲相關
54602566,TYTC,"[南部科學園區]                                                            
                                                        台南市永康區和平東路30巷3號",其他金屬相關製造
68994183,統一超商赤崁門市(智美企業社),台南市中西區民族路二段331號,百貨相關
75134845,神族特攻國際物流有限公司,台南市歸仁區文化街三段720巷36號1樓,儲配╱運輸物流
68635722,祥凌冷氣工程行,台南市北區文成路755號,家庭電器╱設備用品零售
48325181,輪佳實業有限公司,台南市善化區益民寮13號之46,其他機械製造修配
69438989,南成機車行,,汽機車維修
75135108,昱晟國際發展股份有限公司,台南市關廟區關新路二段77號,光電相關
71680186,鴻曜醫學股份有限公司,,生化科技研發
71529711,大台南網路購物服務人員職業工會,,網路相關
73568184,伸?畜牧場,台南市鹽水區水秀里土庫2-22號,農事╱畜牧相關
72520059,台美畜牧場官田場,台南市官田區南?里124-26號,農事╱畜牧相關
68645146,九如消防安全設備檢修股份有限公司,台南市永康區南工街224之1號,空調╱水機電工程
51655292,聯億廣告事業有限公司,台南市安平區永華三街333號4樓之1,廣告行銷公關
72044114,春陽茶事台南善化店_宥品商行,台南市善化區中山路357號1樓,飲料店
72558821,乙森汽車美容,台南市安平區永華八街330號,汽車美容
54936687,康鼎食品國際有限公司,台南市南區夏林路140號,食品製造╱加工
68947859,宏潤生物科技股份有限公司,台南市南區新平路32號,其他食品製造
50518175,翊驊國際貿易股份有限公司,"[台南科技工業區]                                                            
                                                        台南市安南區工業三路37號",塑膠製品製造
1176220,捷拓科技股份有限公司,"[安平工業區]                                                            
                                                        台南市南區新信路18號",被動電子元件製造
73200389,致欣環保科技有限公司,台南市安南區北安路三段392號之26,陸上運輸輔助
50947330,東昌機車有限公司,台南市中西區中山路87號,汽機車維修
50390097,台南市私立和順幼兒園,台南市安南區安和路五段81巷16號,學前教育事業
73157192,耐速食品,台南市南區喜樂路15號,餐廳╱餐館
68788956,勤勤有限公司,台南市東區文化二街2巷9號,塑膠製品製造
68005317,新化阿發排骨大王總店,台南市新化區中山路522號,餐廳╱餐館
72334113,永新加油站股份有限公司,台南市永康區中山北路768號,燃料零售業
9993744,介聯企業股份有限公司,台南市麻豆區麻口里1之10號,其他相關製造
71697469,鮨次郎日本料理,台南市東區裕農路390-1號,餐廳╱餐館
9630746,高南機電技術顧問有限公司,台南市東區崇德路659-7號,電力機械器材製造修配
71967610,MOVEHOTEL,台南市安平區安億路288號1樓,其他住宿服務
69385351,卓凌科技有限公司,,其他半導體相關
73188625,珍煮丹,台南市東區東寧路215號,飲料店
71701717,新永安系統廚藝有限公司,台南市南區省躬里萬年路17號,家庭電器╱設備用品零售
73493023,群佑有限公司,台南市善化區興農路420號,其他營造
69010405,弘松藥局,台南市善化區中興路108號,藥局
73461892,享到餐坊,台南市仁德區保學路1號,餐廳╱餐館
50945080,龍德數位科技有限公司,台南市南區新和一路3巷3號,印刷
73509405,運通國際有限公司附設臺南市私立運通國際居家長照機構,台南市東區裕農路43巷20號,護理之家／安養中心／長照
73569745,全家新化新北店,台南市新化區中正路697號,其他零售業
73472410,溢宏國際企業有限公司,台南市永康區尚頂路22號,其他金屬相關製造
50515984,長昱汽車貨運股份有限公司,台南市南區萬年路371號,儲配╱運輸物流
73092651,中宣科技股份有限公司,台南市新市區自由街7號,非金屬家具╱家飾╱裝設品製造╱加工
73473126,豐行運輸股份有限公司,台南市新營區太子路430-6號,汽車貨運
1225025,紹光實業有限公司,台南市永康區復興路26巷72號,其他金屬相關製造
73558430,鮮茶道永康自強店,台南市永康區自強路658號,飲料店
69453189,美商創世湃軻包裝技術股份有限公司臺灣分公司,台南市新市區國際路13號6樓之1,儲配╱運輸物流
67813011,達穎應材股份有限公司,"[新營工業區]                                                            
                                                        台南市新營區嘉芳街168號",其他相關製造
69605747,麻豆驢子廚房民宿,台南市麻豆區客子寮36之32號,飯店╱旅館
69015397,SING_萬寶隆空間設計開發有限公司,台南市安平區郡平路276之1號,室內設計
69008520,強隼精密科技有限公司,台南市新化區北勢里北勢路113之7號B棟,半導體製造
48325367,豪麥傢俱行,台南市後壁區福安里196號,金屬家具╱家飾╱裝設品製造╱加工
9772640,遠達國際企業有限公司,台南市安南區安和路五段398號,儲配╱運輸物流
50512292,田倉一食品有限公司,台南市仁德區中正路三段523巷97號,食品製造╱加工
67008088,百禾便當恬園精緻餐飲,台南市善化區光文里中山路235號(台南縣善化鎮農會對面),餐廳╱餐館
73091332,八方空間設計股份有限公司,台南市北區北成路26號,室內設計
73538099,茶之魔手_鑫悍冷飲店,台南市安南區北安路二段66號,飲料店
48686645,郁盛餐飲設備有限公司,台南市安平區建平一街182號,國際貿易
2130796,一億機器廠股份有限公司,台南市永康區民東路6號,其他相關製造
50536258,大佳便當廠股份有限公司,台南市安南區永安路98號,食品製造╱加工
69619888,科泰五金有限公司,台南市仁德區中正路一段623號,機械器具零售業
51945416,廚房有雞餐廳(羿品生有限公司),台南市東區中華東路三段199號,餐廳╱餐館
69027295,禾鐙婚紗攝影有限公司,台南市中西區中山路2號,婚紗服務
71965096,翊暘科技有限公司,台南市永康區正南三路70之1號,電力機械器材製造修配
69450712,新力加油站企業有限公司,台南市仁德區二仁路一段235號,燃料零售業
71961222,仕錩國際有限公司,台南市新化區北勢路113之1號1樓,電子通訊╱電腦週邊零售業
9700648,振法機械廠股份有限公司,台南市新市區大營里340號,專用生產機械製造修配
68641554,緻冠現代炒館,台南市歸仁區中山路二段197號,餐廳╱餐館
72192455,俺?豚,台南市永康區東橋一路250號,餐廳╱餐館
75125142,永丞機車行,台南市新市區社內里8之29號,汽機車維修
73188897,恆生牧場,台南市鹽水區?頭港里125之10號,農事╱畜牧相關
49860096,開發冠企業有限公司,台南市新化區牧場73號,其他金屬相關製造
72432501,饗樂纖農生技股份有限公司,台南市安定區港口217-2號1樓,農藝╱園藝相關
72531331,LITE,台南市安南區海環街256巷39號,綜合商品批發代理
69392526,點線髮型台南旗艦店,台南市東區崇善路499號,美容╱美體相關
73218724,正宗越洗頭,台南市安平區慶平路386之2號,美容╱美體相關
51468714,富升光學實業有限公司,"[台南科技工業區]                                                            
                                                        台南市安南區工業一路32號",塑膠製品製造
1961167,權威工程顧問有限公司,台南市東區中華東路二段41巷15號,土木工程
51580777,統億食品冷凍製冰股份有限公司,"[新營工業區]                                                            
                                                        台南市新營區復興路1091號",食品什貨零售
73532488,艾森曼國際股份有限公司-新設立婦幼診所(籌備中),台南市東區長榮路一段227號,診所
72014873,重安福祉科技有限公司,台南市永康區國聖街182號,通用機械設備製造修配
73461986,津饌壽司,台南市東區長榮路一段161號1樓,餐廳╱餐館
1902494,(豐盟麵粉廠) 豐盟企業股份有限公司,台南市仁德區中洲五街289號,食品製造╱加工
1780110,永芳鐵鍊五金工廠股份有限公司,台南市歸仁區民生南街二段1號,其他金屬相關製造
430016,萬安集團,台南市新營區中正路55號3樓之1,保全樓管相關
8325616,大成長城企業股份有限公司 (大成長城),台南市永康區蔦松二街3號,農╱畜╱水產品零售
73449911,嘉軒食品行,台南市永康區大灣路942巷371弄116號-3,其他餐飲相關
72563150,山農農產生技有限公司,台南市麻豆區磚子井139之13號,綜合商品批發代理
51665132,吳峻賢婦產科診所,台南市東區東門路二段360號,診所
50015513,金澔金屬有限公司,台南市安南區郡安路五段164巷7弄14號,土木工程
36087896,東信輕金屬股份有限公司,台南市仁德區義林路166號,其他金屬相關製造
72427509,永仕豪股份有限公司,台南市西港區新興街135號,其他印刷相關
69455085,吉立輪胎行,台南市善化區大同路201號,汽機車維修
8810036,聚恆科技股份有限公司,"[永康科技園區]                                                            
                                                        台南市永康區永科環路168號",光電相關
69436123,申金科技股份有限公司,台南市安南區開安四街11號(和順工業區),自動控制相關
51561035,晉盟實業股份有限公司,"[山上工業區]                                                            
                                                        台南市山上區明和村北勢洲58之5號",化學原料製造
68821852,上豪工業社,台南市永康區正北三路130巷15號,金屬表面處理╱熱處理
73075564,仁和居廚具有限公司,台南市東區仁和路22之1號,家具╱家飾╱裝設品表面塗裝╱加工
48325343,竑榮實業股份有限公司.,台南市安定區中榮里24之12號,水泥製品相關製造
51446046,特好興業有限公司,台南市關廟區深坑一街59號,電力機械器材製造修配
50498689,徐薇英文鹽行分校,台南市永康區鹽行里仁愛街36號,補習班
51806418,信崴電機技師事務所,台南市東區文化路73號,空調╱水機電工程
69615179,鴨霸當歸鴨,台南市東區東安路1號,餐廳╱餐館
415798,億成塑膠模具實業社,台南市歸仁區七甲五街68號,塑膠製品製造
73568807,歸仁先喝道(沁荷堂),台南市歸仁區中山路二段158號1樓,飲料店
50948871,逐鹿炭火燒肉有限公司,,餐廳╱餐館
67786747,現代醫事檢驗所,台南市新營區中山路236號,醫院
72388420,ZOLO&iGi,台南市南區永南街57號1樓,鞋類╱布類╱服飾品批發
73205195,麗璟國際貿易有限公司,台南市中西區中正路139號,首飾╱貴金屬零售業
54933367,川航企業有限公司,,儲配╱運輸物流
49816118,臺南市私立佳佳幼兒園,台南市佳里區安西121-2號,補習班
9993856,台鈺機械實業有限公司,台南市安定區大同里牛肉寮65-40號,專用生產機械製造修配
68651427,萬年國際企業有限公司,台南市永康區國聖街167巷31號,汽車╱零件製造
71694496,美利安牙醫診所,台南市東區仁和路49之2號1、2樓,診所
72460004,永晉豐企業有限公司,台南市安南區長溪路一段455號,汽車╱零件製造
50061853,豐旗實業股份有限公司,台南市麻豆區麻豆口10-2號,水泥製品相關製造
51807155,聯升電機技師事務所,台南市新營區新芳街5號,電力機械器材製造修配
73204855,馬米精品有限公司,台南市永康區大橋三街86號1樓,食品什貨零售
73473658,自在軒健康茶飲,台南市安南區安和路一段125號,飲料店
67810022,台灣節能膜股份有限公司,台南市仁德區文華路二段1189之5號,建材╱傢俱零售業
72013995,鴻久企業社,,電力供應
72525560,正裕麥芽廠,台南市西港區後營469號,其他食品製造
50960408,三民營造股份有限公司,台南市新市區中山路131號,土木工程
73487780,?十八木_安南店,台南市安南區安和路二段59號,飲料店
70701808,仁佑骨外科診所,台南市仁德區中正路二段801號,診所
73567914,騰紳企業社,台南市東區榮譽街84巷129-1號,建物裝修╱裝潢
326321,台南大飯店股份有限公司,台南市中西區成功路1號,飯店╱旅館
2115171,(天才學前教育所)私立天才幼兒園,台南市永康區中華路602號,學前教育事業
50080617,林一宏眼科診所,台南市東區裕農路583號,診所
71958073,正光水電工程有限公司,,空調╱水機電工程
73195008,仁德環境工程,台南市新市區富強路106號,環境衛生╱污染防治相關
69435262,金多寶電子遊戲場業,台南市永康區永大路二段685號,休閒服務
50035766,濃園滿漢餐廳股份有限公司,台南市東區長榮路二段248號,餐廳╱餐館
73504257,統一超商新真愛加盟店(金泉匱商行),台南市永康區東橋六街208號,食品什貨零售
71723217,識好茶-金華店,台南市南區金華路一段521號,飲料店
73093648,臺南市私立新光暉幼兒園,台南市安南區生態街589號,學前教育事業
75127536,Pasta Now 鬧義麵,台南市安平區國平路176號,餐廳╱餐館
72016402,陽曜科技工程有限公司,台南市永康區復國路62號,管線╱管道工程相關
73450713,洛克空間設計開發有限公司,台南市永康區東橋一路410號,室內設計
48755022,台煇螺絲工業股份有限公司,台南市學甲區中洲358之8號,其他金屬相關製造
73510110,太格股份有限公司崇明營業所,台南市東區崇明路700號,運動服務
48880738,慶益實業有限公司,台南市將軍區嘉昌里昌平11之10號,紡織成衣
36080101,三富釣具股份有限公司,"[安平工業區]                                                            
                                                        台南市南區新樂路60號",其他相關製造
85032,宇挺工程有限公司,台南市新化區全興里竹子腳245號,鍋爐╱原動機製造修配
72465915,大城堡攝影工坊,台南市東區崇明路280號,攝影沖印服務
68787326,億薈塑膠企業有限公司,台南市關廟區南雄路一段55巷55號,塑膠製品製造
73504461,永祈景觀事業有限公司,台南市南區灣裡路722巷53號3樓,景觀設計
71729003,晟耀營造有限公司,台南市南區鹽埕路103巷40號,建築工程
69423636,景浤精密有限公司,台南市新市區大營里豐榮189之111號,自動控制相關
71696872,萬詮營造有限公司(建築部),台南市南區新興路468號,建築工程
71695893,四季洋圃生物機電股份有限公司,台南市歸仁區沙崙里二甲161之1號,自動控制相關
51681966,台信資融管理顧問有限公司,台南市新市區三舍里三舍135之8號,其他金融╱輔助
50496012,私立育昇文理短期補習班.,台南市仁德區義林五街98號,補習班
73568752,蔬上食,台南市永康區東橋一路252號,餐廳╱餐館
34483992,成功大學物理系,台南市東區大學路1號,其他教育服務業
71304337,漢泓消防安全設備有限公司,,空調╱水機電工程
69482447,富業電子科技有限公司,台南市南區新樂路4號,電子通訊╱電腦週邊批發
50031324,喜悅牙醫診所,台南市東區崇德路755號2樓,診所
73558113,新生代理財諮詢中心,台南市中西區中正路302號,其他金融╱輔助
69440330,(東京益田居酒屋)東京益田餐飲,台南市中西區海安路一段10號,餐廳╱餐館
73149655,日十。早午食,台南市永康區正南三路180號,餐廳╱餐館
50350452,統新光訊股份有限公司,"[南部科學園區]                                                            
                                                        台南市新市區南科三路7號4樓",光電相關
71721840,巧手設計有限公司,台南市永康區中華二路206巷70號,建物裝修╱裝潢
73509594,IEI NAIL POLISH,台南市仁德區文華路三段428巷53弄2號,化妝品製造
69588311,府都公寓大廈管理維護有限公司,台南市安平區安北路722巷150號,保全樓管相關
1740399,興華電創新有限公司,台南市安南區安新二路1號,汽車╱零件製造
69438706,萬里行,台南市北區中華北路一段81號,其他零售業
36066281,崎貿實業股份有限公司,"[山上工業區]                                                            
                                                        台南市山上區明和里北勢洲78號",紡織成衣
69440504,慶安牙醫診所,台南市仁德區中正路二段739號,診所
68757259,俐福實業有限公司,台南市善化區小新營390號,其他金屬相關製造
93124,致和證券股份有限公司 (台南總公司),台南市北區西門路三段10號,證券╱期貨╱基金
72411755,福記雞鴨商行,台南市南區大成路一段50號,農╱畜╱水產品批發
33950250,新晟水泥製品股份有限公司,台南市鹽水區溪州寮4之3號,水泥製品相關製造
51745330,允頌旅館有限公司,台南市安平區建平十七街1號,飯店╱旅館
49787876,隆輝安全帽有限公司,台南市永康區大灣路1020巷33號,其他相關製造
72459116,縉申科技有限公司,台南市永康區復興路26巷74號,電信相關
9442384,信安宇金屬股份有限公司,台南市安南區頂安里長溪路二段91號,其他金屬相關製造
70673526,俊佑有限公司,台南市仁德區中清一街52號5樓-6,管線╱管道工程相關
73463547,東樺通運交通有限公司,台南市下營區中山路一段539號,貨運承攬
69439313,亞帝飯店,台南市東區東門路三段31號9樓,飯店╱旅館
71057665,秉龍系統科技有限公司,台南市安定區蘇厝里293之27號,管線╱管道工程相關
72525121,大發不鏽鋼(榮發企業行),台南市新市區大社里883之6號,其他金屬相關製造
73558477,李聰明內科診所,台南市安南區長和路一段501號,診所
69485534,建築家建設有限公司,,建築工程
50956474,大發塑膠製品有限公司,"[新營工業區]                                                            
                                                        台南市新營區八德路2號",塑膠製品製造
50957076,華豐營造股份有限公司,台南市中西區南門路209巷11號,土木工程
50518847,立楹機械科技股份有限公司,台南市後壁區福安里下寮210號之8,專用生產機械製造修配
71059675,鴻圖林科技股份有限公司,台南市永康區永康里永大二路36號,電力機械器材製造修配
70674671,翰鵬科技有限公司,台南市永康區正南一街57巷98號,汽車╱零件製造
52006687,祥鎰企業有限公司,台南市永康區正南六街105巷15號,其他金屬相關製造
69414554,台南市私立一A文理短期補習班,台南市南區明興路1390號1之2樓,補習班
48726528,台南椅業股份有限公司,台南市仁德區太乙一街19號,金屬家具╱家飾╱裝設品製造╱加工
71694301,長頸鹿美語永康分校_台南市私立永盛文理短期補習班,台南市永康區正義街116號,補習班
48470984,臺南蛋品股份有限公司,台南市關廟區關新路二段387號,食品製造╱加工
10345379,元一實業股份有限公司,台南市仁德區二仁路一段193號,其他金屬相關製造
73516349,泓運工程行,台南市歸仁區武東二街36巷10號1樓,建築工程
73212748,月見溪行館_樺圓國際開發股份有限公司,台南市南區健康路一段113巷65弄20號,飯店╱旅館
73467822,正鑫交通事業有限公司 ,台南市仁德區中正路三段512號,儲配╱運輸物流
