編號,公司名稱,公司位置,產業類別
73131730,甜心寵物舖有限公司,台北市南港區研究院路一段77號1樓,寵物相關服務
70700520,社團法人台灣長期照護專業協會,台北市大同區承德路二段46號3樓之3,協會╱基金會
73568809,君綺診所,台北市內湖區行愛路77巷61號1樓,診所
1945109,根基營造股份有限公司,台北市大安區和平東路三段131號,建築工程
8635520,同仁院醫療財團法人萬華醫院,台北市萬華區中華路二段606巷6號,醫院
1285609,養樂多股份有限公司(總公司),台北市中山區松江路261號3樓,食品製造╱加工
580718,台灣大金先端化學股份有限公司,台北市松山區敦化北路170號12樓B室,化學原料製造
72532931,富凱國際有限公司,台北市松山區南京東路5段250巷2弄27號1樓,綜合商品批發代理
1690037,晶華國際酒店集團,台北市中山區中山北路二段39巷3號,飯店╱旅館
69360069,中央海產行,台北市萬華區萬大路493巷9號,農╱畜╱水產品零售
72565278,Villa.like,台北市中山區中山北路三段47號2樓,美容╱美體相關
71721139,元三租車股份有限公司,台北市中山區新生北路三段21號,汽車客運
125539,台一國際智慧財產事務所,台北市中山區長安東路二段112號9樓,工商顧問服務
8945437,台北市私立劉益和文理短期補習班,台北市南港區研究院路二段22號1樓,補習班
413620,翊捷資訊股份有限公司,台北市中正區杭州南路一段8之1號4樓,電腦系統整合服務相關
50556497,宮保王食品有限公司,台北市南港區南港路三段149巷49弄12到14號,食品製造╱加工
72428408,財團法人成長文教基金會,台北市大安區東豐街1號2樓,學前教育事業
9992228,優品工業有限公司,台北市士林區社中街458巷43號1樓,電腦系統整合服務相關
73089320,庭佑結構技師事務所,,建築╱工程技術服務
50640011,永佳工業有限公司,台北市士林區延平北路八段2巷151弄80號,金屬家具╱家飾╱裝設品製造╱加工
73074701,麗波永康國際診所,台北市大安區信義路二段178號5樓,其他醫療保健相關
49457087,中心診所醫療財團法人中心綜合醫院,台北市大安區忠孝東路四段77號,醫院
69190820,拓亞實業有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區行愛路77巷33號",國際貿易
55134730,唯諾國際有限公司,台北市松山區民權東路三段191巷6號1樓,貿易代理商
73516567,李明澤建築師事務所,台北市中山區中山北路二段62巷27號,建築設計
3228588,漁拓企業股份有限公司,台北市北投區東華街二段322號(唭哩岸捷運站對面),百貨相關
9991962,名工實業有限公司,台北市士林區社子街126巷16號2樓,專用生產機械製造修配
73213187,新加坡商蝦皮娛樂電商有限公司台灣分公司,台北市信義區菸廠路88號,多媒體相關
75129071,梁社漢排骨,台北市中山區吉林路85號,餐廳╱餐館
73081952,穆樂牙醫診所,台北市中山區敬業二路69巷61號,診所
51525128,健億汽車百貨有限公司,台北市大安區潮州街50號,汽機車及相關用品零售
71531377,伍舜貿易股份有限公司,台北市大安區新生南路一段161巷31號1樓,貿易代理商
72514700,創睿能源股份有限公司,台北市中山區林森北路612號6樓,光電相關
50061089,紫藤廬有限公司紫藤廬分公司,台北市大安區新生南路三段16巷1號,餐廳╱餐館
73567781,映輝生物科技股份有限公司,台北市內湖區石潭路65號6樓,生化科技研發
71680589,台灣特思爾大宇宙股份有限公司,台北市松山區南京東路5段188號7樓之5,數位內容相關
73093428,聖東營造股份有限公司,台北市中山區長春路15號10樓之1,其他營造
54782492,常明動物醫院,台北市大安區復興南路二段322號1樓,動物醫院
940380,富邦建設股份有限公司,台北市信義區菸廠路88號7樓,建築工程
73474300,雅松達股份有限公司,台北市松山區南京東路四段52巷9號,美容╱美體相關
1945898,順益貿易股份有限公司（順益關係企業）,台北市中山區民權東路二段150號,汽車╱零件製造
73482369,喬米時尚美學_卉生活有限公司,台北市中山區林森北路107巷68號2樓之1,美容╱美體相關
71054811,笙洋國際有限公司,台北市萬華區內江街88號7樓,貨運承攬
50766397,奇逸空間設計工作室,台北市大安區敦化南路一段376號8樓之2,室內設計
50576067,台北市私立好來幼兒園,台北市士林區中山北路七段225之1號,學前教育事業
51472490,艾力得國際會議顧問股份有限公司,台北市內湖區堤頂大道二段285號4樓,工商顧問服務
87867,怡康軟体股份有限公司,台北市松山區復興北路181號14樓,電腦系統整合服務相關
71952491,頂好環保科技有限公司,台北市中山區松江路1號6樓之1,建物裝修╱裝潢
1900359,慶太工程有限公司,台北市內湖區瑞光路76巷67號6樓,空調╱水機電工程
73149960,誠光養殖科技股份有限公司,台北市松山區南京東路三段248號3樓之1,漁獲╱水產╱養殖相關
73474601,小龍飲食美味坊,台北市松山區光復南路13巷31號,餐廳╱餐館
68947780,吉的堡美語雙園分校_臺北市私立辰耕文理短期補習班,台北市萬華區萬大路138號2樓,補習班
73463139,鼎堅蛋品,台北市北投區承德路七段401巷620弄25號,汽車貨運
36083271,德士特文理補習班,台北市北投區公館路217號,補習班
50931611,毛毛老師生活應用創意操作中心,台北市士林區天母西路13巷2號2樓,文教╱育樂用品零售
50015927,永川工程有限公司,台北市南港區成功路一段32號4樓之2,空調╱水機電工程
73156420,Envie De Neuf(茵蝶)_霈方國際股份有限公司,台北市大安區忠孝東路四段310號6樓,百貨相關
71714939,珍老師工作室,台北市大安區仁愛路四段37之25號,其他教育服務業
67211749,崇越電通股份有限公司,台北市大安區市民大道四段102號14樓,化學原料╱相關製品批發
51683351,京東洋食燒肉,台北市中山區松江路90巷3號之1,餐廳╱餐館
71728138,亨佳空調工程有限公司,台北市信義區福德街139號1樓,空調╱水機電工程
69422290,信閎聯合會計師事務所,台北市大安區光復南路412號6樓-2,會計服務
68005458,承準有限公司 (SUBWAY北醫店),台北市信義區吳興街220巷19號,餐廳╱餐館
69447842,大家房屋聯合徵才,台北市大安區敦化南路二段267號3樓之2,不動產經營╱開發
71707207,吃肉 韓式烤肉(食踐餐飲舖),台北市中山區中山北路二段62巷1號,餐廳╱餐館
73510411,涮存在鍋物,台北市松山區復興北路313巷27號1樓,餐廳╱餐館
69601999,米雅貝拉,台北市中山區復興北路80號6樓之1,美容╱美體相關
73537969,詠得國際餐飲,"[內湖科技園區]                                                            
                                                        台北市內湖區內湖路一段423號1樓",飲料店
73181378,國內知名保健食品,"[內湖科技園區]                                                            
                                                        台北市內湖區新湖一路8號2樓",廣告行銷公關
50753120,大都會國際移民集團,台北市松山區敦化北路102號10樓之1,工商顧問服務
60103431,釜山韓國食堂(福山食品行),台北市萬華區武昌街二段25號1樓,餐廳╱餐館
69417599,"Burberry, Chloe, Agnes b, GOGORO, GAP, Nike , KS.",台北市大安區和平東路一段238號6樓,室內設計
50931308,台北市私立新生代文理美術短期補習班,台北市萬華區長沙街二段50號2樓,補習班
73568890,宏燁建設股份有限公司,台北市信義區信義路四段456號26樓之1,建築工程
9441770,懷石室內裝修設計工程有限公司,台北市信義區基隆路二段17號10樓,室內設計
69386130,冠金服飾店,台北市信義區永吉路443巷62號,鞋類╱布類╱服飾品批發
50921830,琮崴實業有限公司,台北市中山區長春路89之9號1樓,建材╱傢俱零售業
73080179,潤泰公寓大廈管理維護股份有限公司,台北市中正區八德路二段308號11樓之1,保全樓管相關
8490020,協技科技股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區堤頂大道二段301號8樓之1",印刷電路板製造業(PCB)
73527179,圓環龍凰號,台北市大同區重慶北路二段53號,餐廳╱餐館
73474717,老董有限公司,台北市中山區民生西路35號,餐廳╱餐館
50812511,福豐汽車,台北市南港區南港路二段126號,汽車╱零件製造
1285950,(匯僑設計)匯僑室內裝修設計股份有限公司,台北市松山區南京東路四段75號12樓,室內設計
51665342,極美國際有限公司,台北市信義區松德路20號3樓,美容╱美體相關
71629568,博樂工作室,台北市信義區松光里松山路421號9樓之2,專門設計相關
68758189,秦老師豆漿店,台北市松山區光復南路4之1號,餐廳╱餐館
73168471,恩典聯合建築師事務所,台北市中山區建國北路二段137號12樓,建築工程
48542859,泰和興實業股份有限公司,台北市大安區復興南路一段390號5樓之1,橡膠製品製造
67983427,基督徒救世會/財團法人台北市基督徒救世會社會福利事業基金會,台北市信義區基隆路一段394號10樓,社會福利機構
69041507,福氣塘海華國際事業有限公司,台北市士林區延平北路六段123號1樓,飲料店
72429881,長盈會計師事務所,台北市大安區復興南路一段82號3樓之2,會計服務
9636512,勝立生活百貨(復興店),台北市大安區復興南路二段291號,百貨相關
72525151,寶宸系統櫥櫃有限公司,台北市文山區木新路二段77號,室內設計
73522970,群生國際投資顧問有限公司,台北市中山區復興北路58號12樓,其他投資理財相關
71960678,日和國際實業股份有限公司,台北市中山區北安路464號,綜合商品批發代理
73481040,睿峰廣告股份有限公司,台北市內湖區民權東路六段15巷35號1樓,不動產經營╱開發
51542470,鴻景諮詢管理顧問有限公司,台北市信義區忠孝東路五段412號12樓之1,工商顧問服務
9598957,鼎泰豐視聽器材有限公司,台北市中正區漢口街一段73號,百貨相關
73075839,匯通商行有限公司,台北市信義區忠孝東路四段512號2樓之3,電腦軟體相關
73487961,東北真不同私房菜館,台北市松山區八德路三段8巷21號,餐廳╱餐館
51665997,寶飽煲小館 (道緣小吃店),台北市士林區福壽街3號,餐廳╱餐館
68645538,全球人事顧問股份有限公司,台北市大安區忠孝東路四段230號6樓,人力派遣╱人力供應
72558050,法意企業有限公司,台北市中山區松江路158號9樓-3,藥品╱化妝品╱清潔用品批發
51556930,歐奇照明股份有限公司,台北市士林區延平北路七段106巷327弄37號,光電相關
50512580,台北市私立寰宇文理短期補習班,台北市大安區羅斯福路三段45號3樓,補習班
36005122,香港I.T集團_香港商翊鼎國際開發股份有限公司台灣分公司,台北市大安區仁愛路四段99號2樓,鞋類╱布類╱服飾品零售
73139341,進金生能源服務股份有限公司,台北市內湖區新湖二路257號6樓,精密儀器相關製造
69622341,開合設計有限公司,台北市松山區富錦街112號2樓,室內設計
51870231,諾頓國際文化事業股份有限公司,台北市大安區信義路二段208號6樓,補習班
72471941,品品企業有限公司,,其他餐飲相關
71727157,新創策略行銷有限公司,台北市中山區建國北路二段92號9樓,廣告行銷公關
1795068,安技實業股份有限公司,台北市大安區敦化南路二段57號10樓之2,其他電子零組件相關
51656149,惟瓦地建設股份有限公司,台北市信義區信義路四段458號16樓,不動產經營╱開發
69433648,美樂食餐飲股份有限公司,台北市中山區松江路156之2號3樓,餐廳╱餐館
48380551,龍輝貿易股份有限公司,台北市大同區承德路一段32號12樓之4,國際貿易
50501519,台北市公有士東市場自治會,台北市士林區士東路100號1樓,百貨相關
73568888,城市教育事業有限公司附設臺北市私立城市兒童課後照顧服務中心,台北市北投區學園路2號3樓(愛園大樓),安親╱才藝班
69191650,勤敏會計師事務所,台北市大安區敦化南路一段205號15樓1505室,會計服務
73529141,9DYNASTY VIP,台北市信義區松高路11號18樓,網路相關
51052432,(佳倍莉SPA台北民權捷運館、台北中山民權館、台北小巨蛋館、台北士林捷運館、新北三重正義館、新北三重天台館) 艾蔓妮美容坊,台北市中山區民權西路58號2樓,美容╱美體相關
73567590,德誠企業社,台北市中山區南京東路一段16號9樓之1,報關
71699161,心味酒肴_心味餐飲企業社,台北市中山區中山北路一段37號1樓,餐廳╱餐館
73080359,拾柒車業行,台北市松山區塔悠路60號,運輸工具設備租賃／維修
69626008,德壯室內裝修設計有限公司,台北市文山區木柵路一段59巷62弄5號B1,建物裝修╱裝潢
10395610,中國人壽保險股份有限公司(總公司),台北市松山區敦化北路135號3樓(3、4、5、6、7樓),人身保險
35995119,竹鷹企業有限公司,台北市文山區和興路36號,建築工程
69443960,群彩印刷科技股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區陽光街288號",印刷
67712337,輿智資通科技股份有限公司,,工商顧問服務
9780138,精緯工程顧問企業有限公司,台北市大安區和平東路二段365號5樓之1,建築╱工程技術服務
71961967,鐡板王,台北市中山區農安街8號1樓,餐廳╱餐館
51547448,台北市私立賀瑞美語技藝短期補習班南京分班,台北市松山區健康路58巷21號,補習班
50833217,安禾聯合診所,台北市松山區民權東路三段178號3樓,診所
50518430,永鉅國際室內裝修設計有限公司,台北市中山區民生東路二段147巷11弄11號1樓,室內設計
73091670,新加坡商立福人事顧問有限公司台灣分公司,台北市信義區信義路五段7號28樓之1,人力派遣╱人力供應
70025180,李秀清記帳士事務所(專),台北市內湖區港墘路75號3樓,會計服務
9595098,長毛象休閒旅遊名店,台北市信義區基隆路一段35巷7之24號1樓,鞋類╱布類╱服飾品零售
70671849,中聯船務代理股份有限公司,台北市中山區南京東路二段6號3樓,船務代理
69620681,Dollspa,台北市大安區敦化南路二段170號10樓,美容╱美體相關
9442981,光泉牧場股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路502號4樓",乳品製造
69443150,楚翰室內裝修工程有限公司,台北市信義區松德路83號8樓,建築╱工程技術服務
1961010,台灣富士軟片資訊股份有限公司,台北市松山區敦化北路88號7樓,電腦系統整合服務相關
69160978,達永建設股份有限公司,台北市內湖區民權東路六段109號3樓之2,建築工程
8536290,今源國際開發股份有限公司,台北市大同區南京西路185巷6號,人力派遣╱人力供應
50353299,LIN美髮集團_林華美髮時尚流行企業社,台北市松山區延吉街11號3樓之2,美髮相關
72459140,大東園燒臘坊,台北市萬華區東園街8號,餐廳╱餐館
71696988,迪耀股份有限公司,,其他教育服務業
54571618,大力心有限公司,台北市萬華區艋舺大道120巷38弄41號1樓,銷售推廣╱電話行銷
71713508,禾順欣業股份有限公司,台北市萬華區廣州街247號,飯店╱旅館
73540078,好事發生小吃店,台北市中正區紹興南街4之5號,餐廳╱餐館
9446601,全家國際開發股份有限公司,台北市士林區承德路四段212號9樓,建築╱工程技術服務
73150641,吳岳國文蘭雅分校,台北市士林區忠誠路二段52號2樓,補習班
130141,寶豐國際旅行社有限公司,台北市中山區林森北路575號5樓502室,旅遊服務
48555107,迪捷斯科技股份有限公司,台北市萬華區長沙街二段91號5樓之8,網路相關
543469,中勤人力資源管理顧問股份有限公司(亞洲人才網),台北市松山區東興路12號2樓,人力派遣╱人力供應
67211360,興亞迪歐股份有限公司,台北市中山區松江路72號8樓之1,國際貿易
48328261,街角複合式餐坊(咖啡簡餐),台北市中山區一江街9號1樓,餐廳╱餐館
69393290,舒堤苑生活事業股份有限公司,台北市中山區松江路63巷16號1樓,美容╱美體相關
68648061,瑀珍企業有限公司,台北市大安區敦化南路一段187巷15號2樓,美容╱美體相關
542829,台灣屈臣氏個人用品商店股份有限公司,台北市松山區八德路四段760號11樓,百貨相關
71635272,敘,台北市大同區赤峰街35之1號,餐廳╱餐館
9680431,奇羽企業有限公司,台北市南港區興南街7號1樓,土木工程
69434978,華安醫學股份有限公司,台北市內湖區瑞光路583巷21號6樓之3,生化科技研發
95857,愛旅遊(迎家國際旅行社/西南旅行社),台北市大安區東豐街41號1樓,旅遊服務
73213090,聚北海道昆布鍋【台北南昌店】,台北市中正區南昌路二段216號2樓,餐廳╱餐館
3227818,增你強股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區新湖二路250巷8號",其他半導體相關
575090,國聯保全股份有限公司(總公司),台北市中山區南京東路二段62號8樓,保全樓管相關
68992969,宣捷幹細胞生技股份有限公司,台北市內湖區內湖路一段68號1樓,其他醫療保健相關
69613209,統一超商鑫台北加盟店(翌豪企業社),台北市中正區忠孝西路一段35號1樓,百貨相關
2002141,僑樂保全股份有限公司,台北市大同區長安西路180號7樓,保全樓管相關
50925960,台北市私立豐村幼兒園,台北市松山區八德路四段106巷2弄4號1樓,學前教育事業
68789209,品伊企業有限公司,台北市南港區玉成街66號之7,鞋類╱布類╱服飾品零售
51053522,銘泰輪胎有限公司,台北市信義區松隆路20號,汽機車維修
9441761,輝葉企業有限公司,台北市松山區八德路四段277號2樓,百貨相關
71486598,文樺數位互動股份有限公司,台北市松山區八德路四段465號11樓,電腦系統整合服務相關
73492777,小飯桌,台北市大安區復興南路一段152號,餐廳╱餐館
50758797,晶盛材料股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路258巷53號3樓",其他電子零組件相關
69358990,商佑企業股份有限公司,台北市大安區和平東路二段53巷3號4樓,其他金屬相關製造
50651082,日商日本國土開發股份有限公司台灣分公司,台北市中山區中山北路二段46號11樓,土木工程
70021861,台大數位有限公司,台北市中山區渭水路三巷6號,電信相關
9525727,雅適建設股份有限公司,台北市松山區復興北路365號14樓,不動產經營╱開發
72514147,台灣一樂技術有限公司,台北市中山區復興北路288號15樓,遊戲電玩
130137,捷正公寓大廈管理維護股份有限公司,"[南港軟體科學園區]                                                            
                                                        台北市南港區三重路66號4樓",電力機械器材製造修配
9721391,住邦佳士得資產管理有限公司,台北市大安區忠孝東路四段563號4樓之1,不動產經營╱開發
73169189,古月炎壽司,台北市松山區八德路二段346巷1弄11號,餐廳╱餐館
69185540,安捷飛航訓練中心股份有限公司,台北市內湖區瑞光路408號8樓之3,民航
436017,宏寰貿易股份有限公司,台北市大安區安和路二段175號3樓,國際貿易
73538998,創輝科技有限公司,台北市內湖區堤頂大道二段409號4樓,網路相關
1780159,台北牛乳大王企業有限公司,台北市萬華區萬大路387巷23號,其他餐飲相關
73178470,拉斐爾有限公司.,台北市內湖區行忠路62號4樓,藥品╱化妝品╱清潔用品零售
72458780,英格麗企業有限公司,台北市中山區南京東路四段180號12樓,服飾品製造
51723631,金蓬萊台菜餐廳,台北市士林區天母東路101號,餐廳╱餐館
73526931,臺北市私立小時候托嬰中心,台北市萬華區萬大路423巷46號1樓,學前教育事業
73164890,柔絲沙龍有限公司,台北市大安區忠孝東路四段221號10樓,美髮相關
73184547,阡晶珠寶有限公司,台北市大安區大安路一段51巷25號1樓,首飾╱貴金屬零售業
535999,Mo-Mo-Paradise / Bellini / 天吉屋_三澧企業股份有限公司,台北市中山區建國北路一段80號4樓,餐廳╱餐館
50758191,法國當代BBR(當代食品有限公司),台北市大安區復興南路二段148巷43號,餐廳╱餐館
69452068,臺北市私立頂極語文短期補習班,台北市大安區和平東路一段216號4樓之1,補習班
1252849,長德醫院管理顧問有限公司,台北市中山區松江路50號9樓,其他醫療保健相關
49860591,麥味登精緻早餐(國王店),台北市中山區民生東路一段3號,早餐店
73567648,不在辦公室股份有限公司,台北市信義區忠孝東路五段17-3號1樓,餐廳╱餐館
49616768,碧國企業有限公司,台北市中山區民生東路二段172號9樓,其他石油╱煤製品製造
582729,京都商務旅館股份有限公司,台北市中山區長春路38號,飯店╱旅館
71954758,南僑投資控股股份有限公司,台北市大同區延平北路四段100號,食用油品╱榖製品製造
51746928,瑞建科技股份有限公司,台北市松山區八德路二段374號11樓之7,化學原料製造
50415237,德昌聯合會計師事務所.,台北市信義區基隆路一段159號13樓,會計服務
70450251,三媽臭臭鍋西門店(國賓小吃店),台北市萬華區昆明街85號,餐廳╱餐館
50030302,毅通網絡股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區行忠路42號5樓",電信相關
71718937,檀島茶餐廳_檀成餐飲股份有限公司,台北市內湖區文湖街20號8樓,餐廳╱餐館
61358088,東門餃子館,台北市大安區金山南路二段31巷37號,餐廳╱餐館
36203841,洛碁實業股份有限公司,台北市中山區南京東路二段69號3樓,飯店╱旅館
69016769,時齊有限公司,台北市內湖區港墘路38號,汽機車及相關用品零售
69420947,九鬼魚屋,台北市信義區吳興街269巷12號1樓,餐廳╱餐館
73154669,星鴻股份有限公司,台北市大同區重慶北路一段26巷9弄1號4樓,不動產經營╱開發
68646990,台北霞海城隍廟,台北市大同區迪化街一段61號,宗教組織
73138791,韓國時間_韓星國際廣場有限公司,台北市大安區復興南路二段142號,餐飲服務
73569348,臺北市美好人生協會,台北市中正區羅斯福路2段9號7樓之3,協會╱基金會
49855308,美好壯生物科技有限公司,台北市中山區長春路100號6樓之4,生化科技研發
60103169,(老字號)趙記菜肉餛飩大王,台北市中正區桃源街五號(近西門捷運站),餐廳╱餐館
73083647,茂盛營造股份有限公司,台北市大安區復興南路一段107巷5弄25號2樓之2,土木工程
9950111,普科機器股份有限公司,台北市中山區復興北路150號3樓,機械器具批發
50960649,嘉威生活股份有限公司,台北市大安區信義路四段296號14樓之4,國際貿易
69446140,馥御產後護理之家,台北市大安區忠孝東路四段221號9樓,護理之家／安養中心／長照
69381961,東門鴨莊有限公司,台北市中正區金山南路一段134號,餐廳╱餐館
73473328,臺北市私立一間故事文理短期補習班,台北市信義區光復南路417號2樓之2,補習班
51740711,栐欐國際室內裝修設計工程有限公司,台北市中山區民生東路一段13號4樓,土木工程
51543192,美博企業有限公司,台北市信義區忠孝東路五段669號3樓,會議展覽服務
50758330,致和管理顧問有限公司,台北市中山區長安東路二段112號5樓之2,工商顧問服務
69037067,樺永輪胎鋁圈保養修護場,台北市中正區青島東路33號之5號1樓,汽機車及相關用品零售
50928957,擎天創意科技股份有限公司,台北市松山區南京東路四段126號11樓A2,電信相關
73516009,宏輝企業社,台北市北投區中央北路四段422號5樓,綜合商品批發代理
70671819,阿二麻辣食堂有限公司,台北市北投區石牌路二段59號1樓,餐廳╱餐館
70675478,詠鉅工程有限公司,台北市大安區和平東路三段247號1樓,建物裝修╱裝潢
69432379,(享樂攝影)享樂光學有限公司,台北市中正區八德路一段43巷28號3樓,電子通訊╱電腦週邊零售業
73474039,金諾國際有限公司,台北市信義區松德路65號3樓-5,其他零售業
71719230,老蔡水煎包,,餐廳╱餐館
9590419,特一國際設計有限公司,台北市松山區南京東路五段58號2樓,專門設計相關
54762442,韓州企業有限公司,台北市松山區八德路二段300巷44號1樓,餐廳╱餐館
69588099,台灣亞航有限公司,台北市中山區民生東路二段170號12樓,儲配╱運輸物流
61361681,Juicy Bun 就是棒美式餐廳,台北市文山區萬壽路19號1樓,餐廳╱餐館
51690499,(婚禮驚囍)普萊斯整合行銷有限公司,台北市中山區民權西路20號4樓之6,廣告行銷公關
1281597,宏程工程顧問有限公司,台北市南港區重陽路278巷1號1樓,土木工程
72019530,麗庭莊園有限公司,,餐廳╱餐館
50036288,馬偕醫護管理專科學校,台北市北投區關渡里聖景路92號,大專校院教育事業
50952209,陳士源中醫診所,台北市信義區永吉路492號,診所
68633060,日藥本舖股份有限公司,台北市大同區南京西路46號2樓,藥品╱化妝品╱清潔用品零售
72014968,臺客炸雞,台北市大同區太原路242號,餐廳╱餐館
73480191,臺北市立大昇文理補習班,台北市內湖區東湖路15號2樓,補習班
2850009,新潤興業股份有限公司,台北市松山區民生東路三段109號8樓,不動產經營╱開發
72429861,崇浩光電科技股份有限公司,台北市中山區農安街45號9樓之5,光學器材製造
1268699,昕格企業股份有限公司,台北市信義區信義路五段5號世貿中心4D之11室,國際貿易
71529528,亮點不動產有限公司,台北市中山區長安東路二段171號7樓之4,不動產經營╱開發
9781908,人間電視股份有限公司,台北市信義區松隆路327號9樓之1,電視
71057040,可來登服飾有限公司,台北市大同區長安西路238號3樓,百貨相關
73556922,韓國美甲商品DIAMI總代理,台北市中正區懷寧街74號4樓,國際貿易
73475017,嘉晨企業社.,台北市大安區建國南路一段81號,量販流通相關
35980638,高仕城冷氣冷凍有限公司,,空調╱水機電工程
9995758,凱旋旅行社股份有限公司(巨匠旅遊),台北市中山區南京東路三段101號11樓,旅遊服務
1850467,源豐行有限公司,,國際貿易
73537900,達威數位行銷有限公司,台北市松山區八德路四段123號7樓之1,廣告行銷公關
50809020,昱泰機電技術顧問股份有限公司,台北市文山區興隆路一段70巷11弄14之3號1樓,電力機械器材製造修配
9975249,台灣瑞環股份有限公司,台北市松山區精忠里敦化北路207號4樓之3,化學原料製造
69429129,加分100浜中特選昆布鍋物,台北市大安區忠孝東路四段17巷34號,餐廳╱餐館
73212328,嘟比漢堡,台北市內湖區港墘路129號,早餐店
73206577,四川龍府,台北市內湖區葫洲里民權東路六段286號,餐廳╱餐館
10395340,典藏藝術家庭股份有限公司,,餐廳╱餐館
9447481,中華民國資訊軟體協會,台北市大同區承德路二段239號6樓,電腦軟體相關
50765468,永漢日語(台北市私立永漢語文短期補習班),台北市大安區忠孝東路四段120之3號3樓,補習班
67987562,拉亞漢堡北市和平店_好昇億小吃店,台北市中正區延平南路157巷3號,餐廳╱餐館
71710901,宏富不動產~群義房屋羅斯福路加盟店,台北市大安區羅斯福路三段195號1樓,不動產經營╱開發
73557430,卡洛貍健康餐盒,,
68807690,中捷公寓大廈管理維護股份有限公司,台北市中山區明水路593號b1,保全樓管相關
330930,新亞建設開發股份有限公司,台北市松山區八德路四段760號15樓,建築工程
68639660,致再牙醫診所,台北市信義區松仁路192號1樓,診所
69429540,GAUCHO阿根廷炭烤餐廳_得利饈有限公司,台北市中山區玉門街1號,餐廳╱餐館
73074832,比樂懿股份有限公司,台北市中正區金山南路一段77號2樓,其他零售業
72459541,立法委員羅致政辦公室,台北市中正區濟南路一段3之1號506室,政府╱民意機關
73569698,慶州商行(籌備中),台北市大安區金山南路二段6號,餐廳╱餐館
50956631,歐怡科技股份有限公司,台北市中山區長安東路一段48號7樓,環境衛生╱污染防治相關
70024111,朔方科技股份有限公司,,電腦系統整合服務相關
10000879,興文工程有限公司,台北市內湖區內湖路一段9號7樓,建築設計
72524211,享青餐飲有限公司,台北市大安區忠孝東路四段216巷27弄7號,餐廳╱餐館
73178647,千櫻頂級鮮果,台北市松山區南京東路五段123巷4弄6號,食品什貨零售
72424969,中信房屋信義安和加盟店,台北市大安區安和路一段107號,不動產經營╱開發
1347049,觀心眼科診所,台北市文山區興隆路二段225號,診所
51457201,建巨土木結構聯合技師事務所,台北市大安區羅斯福路二段75之1號10樓之1,土木工程
71715352,愛吾愛居家護理所,,其他醫療保健相關
73527068,大碩文理短期補習班,,補習班
73092900,專業淨實業有限公司,台北市內湖區民權東路六段132號2樓,環境衛生╱污染防治相關
50960171,和碩聯合科技股份有限公司,台北市北投區立功街76號5樓,電腦軟體相關
68994248,統一超商松航門市(禎迎企業社),台北市松山區敦化北路340-9號,其他零售業
50031669,益宏貿易股份有限公司,台北市中山區松江路84巷4之1號,國際貿易
71724707,鼎天大鼎聯合會計師事務所,台北市中正區忠孝東路一段152號10樓之6,會計服務
71711309,昕悅美容SPA,台北市內湖區民權東路六段493號1樓,美容╱美體相關
71058447,多桑居酒屋,台北市士林區雨聲街185、187、189號,餐廳╱餐館
73169908,匯達國際財富管理顧問有限公司,台北市中山區南京東路二段137號7樓,其他金融╱輔助
9900318,環揚環保工程股份有限公司,台北市中山區長春路380號7樓,環境衛生╱污染防治相關
51458589,冠榮企業社,台北市中山區民生東路二段34號,綜合商品批發代理
54592311,元園國際開發有限公司,,土木工程
50660197,帝達股份有限公司,台北市北投區中央南路二段31號6樓,自動控制相關
47329,福麟系統整合股份有限公司,台北市松山區南京東路三段303巷3弄8號5樓,自動控制相關
69190981,CUPETIT卡柏蒂概念甜點,台北市大安區瑞安街23巷2號1樓,食品什貨零售
73205638,詩威特台北安和店,台北市大安區安和路二段48號,美容╱美體相關
9782061,景泰牙醫診所,台北市大安區安和路二段149號,診所
10430388,(TMS)全鋒汽車股份有限公司【全鋒事業】,台北市大安區忠孝東路四段270號15樓,儲配╱運輸物流
73498849,岸流FLOW餐酒館,台北市松山區敦化北路50巷18號,餐廳╱餐館
71533731,樂食炸雞店,台北市松山區寧安街3巷1號,其他餐飲相關
51682768,聯順鑫環保顧問有限公司,台北市大安區復興南路一段103號3樓之1,環境衛生╱污染防治相關
49457977,金石保全股份有限公司,台北市中正區寧波西街97號7樓之2,保全樓管相關
51360401,極簡科技股份有限公司,台北市中山區長春路328號8樓之2,電腦軟體相關
71700991,埼玉魚庒企業有限公司,台北市中山區中山北路一段83巷24號,餐廳╱餐館
69359900,澄境設計室內裝修有限公司,台北市中山區中山北路三段58號8樓之3,室內設計
73469668,及第豆漿,台北市中山區長安東路二段182號,早餐店
3228617,華泰商業銀行股份有限公司,台北市中山區敬業四路33號10樓,銀行
69600091,明威光科技工程有限公司,台北市松山區民族東路747-1號1樓,其他電信╱通訊相關
34430852,金北鑫有限公司,台北市大同區承德路三段177巷11號,其他金屬相關製造
73503658,禾之豐食品有限公司,台北市大安區信義路四段164號,麵包店╱點心烘焙店
